CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
37167,Stanly County,60875,30309,30566,4.0,81.2,11.1,0.3,1.9,0.0,46489,46017,2247,739,15.7,23.9,28.8,21.2,20.4,12.9,16.7,83.5,9.5,0.2,1.5,1.1,4.1,25.7,27689,76.3,16.0,7.5,0.2,8.0
37169,Stokes County,46124,22555,23569,2.8,91.3,4.0,0.3,0.4,0.0,36370,44490,2054,1247,13.9,20.7,29.6,18.6,18.6,11.7,21.6,88.4,6.3,0.0,0.6,0.4,4.2,28.7,20624,80.2,13.0,6.5,0.3,7.0
37171,Surry County,72315,35166,37149,10.2,84.4,3.7,0.3,0.6,0.0,54149,39071,1506,722,17.6,24.8,30.2,16.7,21.6,13.6,17.9,85.5,9.7,0.6,0.5,0.7,3.0,24.5,30352,80.5,13.3,5.8,0.4,5.1
37173,Swain County,14208,6865,7343,4.9,62.7,0.5,27.6,0.4,0.0,10844,35271,2472,1962,20.9,34.9,27.9,31.6,18.5,11.6,10.5,87.2,8.2,0.0,1.3,1.5,1.8,18.7,5578,64.7,28.1,7.2,0.0,7.4
37175,Transylvania County,33291,16018,17273,3.2,89.4,4.0,0.4,0.6,0.0,27159,44559,3059,1559,15.5,29.3,29.9,21.9,24.5,12.3,11.4,79.8,9.8,0.3,2.1,0.8,7.1,26.1,13342,73.2,13.2,13.7,0.0,6.8
37177,Tyrrell County,4090,2367,1723,7.6,53.2,35.5,0.8,0.4,0.0,3351,32411,8183,2159,26.8,48.5,16.8,28.6,24.5,17.0,13.1,79.5,17.8,0.0,1.2,0.0,1.5,29.5,1555,66.6,25.7,7.7,0.0,8.5
37179,Union County,222095,109435,112660,10.9,73.0,11.4,0.3,2.4,0.0,149717,70858,1509,721,9.4,12.7,39.3,15.1,24.1,9.1,12.5,82.3,8.1,0.4,1.1,0.9,7.2,29.5,106916,83.5,10.8,5.6,0.1,6.1
37181,Vance County,44420,20915,23505,7.3,40.6,49.8,0.3,0.5,0.0,32486,35246,2781,2027,23.0,34.2,22.4,20.6,23.3,10.5,23.3,82.8,11.4,0.0,2.2,0.7,2.9,22.6,18129,76.3,18.5,5.1,0.0,11.0
37183,Wake County,1023811,497677,526134,10.0,60.6,20.0,0.3,6.4,0.0,699342,73577,687,342,10.1,13.4,50.1,13.8,23.4,6.0,6.7,79.5,8.7,1.1,1.3,1.3,8.2,24.9,536376,80.6,14.5,4.8,0.1,4.9
37185,Warren County,20190,10116,10074,3.8,38.3,50.1,5.0,0.4,0.0,16133,35443,1882,1268,22.3,32.4,28.6,21.4,22.9,8.7,18.4,84.4,10.1,0.1,1.1,0.8,3.6,28.5,7346,65.0,26.2,8.4,0.3,8.1
37187,Washington County,12331,5846,6485,5.0,44.9,48.2,0.1,0.2,0.0,9521,34557,3147,2590,24.1,46.6,15.8,23.0,23.6,12.3,25.3,81.2,13.1,0.0,1.6,2.3,1.8,25.1,4548,78.4,15.0,6.6,0.0,10.4
37189,Watauga County,53421,26657,26764,3.4,91.9,1.5,0.3,0.8,0.1,45706,41541,1476,1127,28.3,21.8,36.3,24.2,25.1,7.5,6.8,73.9,9.5,2.0,6.4,0.6,7.7,20.0,24564,70.1,21.7,7.9,0.3,8.1
37191,Wayne County,124496,61075,63421,11.3,54.1,30.1,0.3,1.2,0.0,88317,41766,1480,939,21.2,34.4,29.1,17.9,22.8,12.1,18.1,81.0,14.1,0.4,1.6,0.8,2.1,21.9,51308,75.5,19.3,4.9,0.3,9.7
37193,Wilkes County,68525,33737,34788,6.1,87.9,4.1,0.3,0.5,0.1,52005,37173,2218,1057,20.9,30.3,27.2,17.0,23.0,12.5,20.3,84.0,11.9,0.0,1.0,0.4,2.8,23.3,28169,77.0,15.1,7.8,0.2,7.5
37195,Wilson County,81379,38532,42847,10.1,47.3,39.5,0.4,0.8,0.0,58699,42095,1540,791,20.6,35.2,30.6,18.9,21.5,10.6,18.5,83.8,8.8,0.1,1.3,4.3,1.7,20.7,35115,81.7,13.6,4.6,0.1,8.1
37197,Yadkin County,37825,18574,19251,10.9,84.5,3.4,0.1,0.1,0.1,28352,41126,2069,1388,17.3,28.3,27.1,15.9,20.6,13.5,22.8,81.6,12.0,0.0,0.5,1.2,4.6,26.6,15725,81.0,11.6,7.2,0.2,5.9
37199,Yancey County,17605,8689,8916,4.9,92.8,0.8,0.4,0.2,0.1,13911,37610,2962,1275,19.6,24.7,31.3,19.4,19.6,13.6,16.1,81.4,9.4,0.0,2.8,1.2,5.1,28.7,7013,73.5,18.3,8.1,0.1,8.3
