CountyId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
18093,Lawrence County,45669,22621,23048,1.6,95.9,0.3,0.4,0.4,0.0,35199,49985,2106,11.5,16.9,29.9,18.0,24.3,9.9,17.9,86.2,9.0,0.1,1.2,0.6,2.9,23.6,20577,78.3,16.4,5.2,0.0,5.2
18095,Madison County,129641,64805,64836,3.8,85.3,7.5,0.2,0.5,0.0,99639,45432,1143,17.4,25.4,29.2,20.8,24.0,8.7,17.3,83.2,9.1,0.2,2.2,1.6,3.7,25.9,55819,84.5,10.3,4.9,0.3,6.8
18097,Marion County,939964,452538,487426,10.1,56.7,27.2,0.2,2.9,0.0,653701,44869,575,19.8,29.6,34.9,17.7,25.0,7.5,14.9,82.5,9.1,1.9,1.8,1.5,3.2,23.3,450798,85.8,9.9,4.1,0.1,8.0
18099,Marshall County,46752,23252,23500,9.7,88.0,0.6,0.1,0.5,0.0,33572,51869,2198,11.5,14.4,26.6,13.8,20.3,9.3,30.0,79.6,11.2,0.4,2.6,2.7,3.5,22.4,21353,86.5,7.7,5.7,0.1,6.8
18101,Martin County,10219,5146,5073,0.4,97.2,0.5,0.7,0.2,0.2,7873,49372,2903,13.3,20.4,29.5,15.1,17.0,12.6,25.8,79.5,10.7,0.2,3.5,1.5,4.6,26.4,4804,69.1,23.5,7.2,0.2,4.2
18103,Miami County,36035,19016,17019,3.0,89.3,5.0,0.8,0.6,0.1,27982,46666,2064,16.0,24.9,24.6,18.1,20.0,10.6,26.6,86.9,7.7,0.2,1.5,1.9,1.9,24.1,15337,79.9,14.6,5.1,0.4,7.8
18105,Monroe County,144436,72005,72431,3.3,84.1,3.0,0.2,6.3,0.0,113388,45689,1794,24.7,20.2,43.3,19.9,21.6,5.4,9.7,72.5,9.2,3.9,7.4,2.9,4.1,18.7,71839,74.1,20.3,5.6,0.0,6.3
18107,Montgomery County,38288,19432,18856,4.7,92.2,0.8,0.2,0.8,0.0,28672,53075,1710,10.2,14.9,25.6,15.6,21.4,11.3,26.2,83.6,8.6,0.4,4.0,0.8,2.6,21.9,18802,85.2,10.4,4.0,0.4,4.4
18109,Morgan County,69533,34307,35226,1.5,96.3,0.4,0.1,0.7,0.0,52941,60317,1658,11.8,18.5,27.1,15.6,24.3,14.4,18.5,85.2,9.4,0.1,1.3,0.9,3.1,28.1,33330,83.2,11.4,5.4,0.1,5.7
18111,Newton County,14056,7041,7015,6.1,91.5,0.1,0.1,0.6,0.0,10553,52193,2907,14.0,23.1,17.0,15.6,23.5,20.5,23.5,83.1,10.2,0.4,1.3,3.9,1.1,31.2,6311,85.5,9.1,5.3,0.0,7.1
18113,Noble County,47421,23797,23624,10.2,87.6,0.4,0.0,0.6,0.0,33993,52393,2082,9.3,12.0,23.9,14.0,17.2,10.4,34.4,84.0,10.4,0.0,1.9,1.3,2.4,21.9,22593,87.0,7.7,5.1,0.2,5.7
18115,Ohio County,5911,2967,2944,1.0,96.7,1.3,0.1,0.3,0.0,4744,58359,3753,5.0,2.9,24.9,23.3,18.1,11.1,22.6,84.0,9.6,0.2,3.9,0.7,1.7,31.3,3041,82.7,14.2,1.8,1.2,3.3
18117,Orange County,19623,9687,9936,1.4,95.6,1.3,0.1,0.5,0.0,14873,42803,5080,15.0,23.5,25.9,18.7,18.1,12.8,24.6,80.4,11.2,0.0,2.3,1.3,4.7,25.6,8438,82.5,10.5,6.8,0.1,4.6
18119,Owen County,20957,10629,10328,1.2,96.4,0.4,0.3,0.5,0.0,16349,48315,3186,15.6,26.4,24.8,17.7,18.9,17.6,21.0,82.0,10.4,1.1,2.5,1.3,2.7,30.8,9455,81.1,10.5,8.2,0.2,6.3
18121,Parke County,17062,8178,8884,1.5,94.8,1.0,0.2,0.0,0.5,13298,44643,4328,13.9,16.6,22.0,17.7,22.1,14.6,23.6,82.0,9.0,0.5,2.3,2.3,4.0,27.0,6734,79.2,11.8,8.3,0.7,6.3
18123,Perry County,19229,10336,8893,1.3,94.3,2.7,0.2,0.3,0.0,15055,49689,3628,14.5,22.1,23.7,18.3,18.5,11.9,27.6,83.6,11.9,0.2,0.9,1.1,2.2,23.5,8199,82.0,12.0,5.7,0.2,3.9
18125,Pike County,12471,6256,6215,0.5,96.8,1.0,0.0,1.0,0.0,9635,50196,3188,10.6,18.9,24.4,15.7,17.2,14.2,28.5,85.9,10.7,0.1,1.0,0.5,1.7,25.2,5922,88.8,9.5,1.7,0.1,3.8
18127,Porter County,167391,82696,84695,9.6,84.0,3.3,0.2,1.4,0.1,126844,65979,1797,11.0,15.5,35.7,16.0,22.0,11.1,15.2,85.7,5.2,1.5,2.1,1.2,4.4,27.2,79536,86.2,9.7,3.9,0.2,5.7
18129,Posey County,25599,12776,12823,1.1,96.2,1.5,0.0,0.4,0.0,19803,60992,2225,9.5,10.5,31.7,17.6,19.4,10.9,20.3,89.6,4.9,0.0,0.9,1.1,3.5,23.6,12454,83.5,12.0,4.5,0.0,3.4
18131,Pulaski County,12761,6458,6303,2.9,94.6,0.4,0.1,0.6,0.0,9794,47633,4015,13.2,17.7,26.8,14.2,16.7,14.3,28.1,80.3,10.3,0.1,2.8,1.7,4.7,21.7,5654,82.3,10.7,6.9,0.2,6.9
18133,Putnam County,37543,19747,17796,2.5,91.9,3.1,0.2,1.0,0.0,29794,55295,2952,11.6,19.4,28.5,17.5,22.8,11.5,19.8,79.2,9.7,0.0,7.4,0.8,2.9,25.0,16283,84.7,10.6,4.7,0.0,5.1
18135,Randolph County,25203,12278,12925,3.3,93.9,0.7,0.0,0.2,0.0,18970,44985,2176,17.0,24.9,26.0,15.5,19.3,12.4,26.8,81.2,11.2,0.4,1.6,1.0,4.7,24.5,11436,82.2,10.3,7.1,0.4,5.6
18137,Ripley County,28372,14065,14307,1.8,95.6,0.5,0.5,1.0,0.0,21341,53698,1431,10.5,15.7,27.7,16.3,20.4,13.1,22.6,85.1,7.6,0.2,1.5,1.4,4.1,27.2,13646,82.9,11.0,5.7,0.4,5.7
