CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
13053,Chattahoochee,11914,7940,3974,14.9,60.2,14.8,1.3,2.9,0.3,8710,43378.0,3089.0,1462,11.5,10.3,28.6,18.8,21.5,11.8,19.4,49.3,5.8,0.3,11.2,1.6,31.7,14.6,2204,54.4,38.3,7.3,0.0,16.5
13055,Chattooga,25241,13007,12234,4.6,82.6,10.7,0.1,0.5,0.0,18985,32913.0,2074.0,869,23.7,31.3,23.8,17.0,17.3,13.8,28.1,86.7,8.8,0.5,1.4,0.6,1.8,24.3,8976,81.3,11.0,7.0,0.7,10.0
13057,Cherokee,225944,111170,114774,9.9,80.2,6.1,0.2,1.7,0.0,154861,68926.0,2411.0,763,10.8,14.4,38.0,15.4,28.2,8.9,9.4,80.1,8.9,0.4,0.9,1.9,7.8,32.7,110111,83.5,10.7,5.5,0.3,6.3
13059,Clarke,120905,57448,63457,10.6,56.4,26.5,0.2,4.4,0.0,91932,32162.0,1188.0,542,36.6,39.4,39.4,22.2,21.6,5.6,11.2,74.6,11.5,4.1,4.2,2.8,2.9,19.3,53922,69.6,26.0,4.3,0.1,9.2
13061,Clay,3104,1510,1594,4.9,31.6,61.1,0.0,0.0,0.0,2304,20438.0,3369.0,1749,42.2,60.0,23.1,20.8,16.7,24.8,14.6,62.0,29.9,0.6,0.1,0.6,6.8,29.7,848,70.2,20.8,7.7,1.4,19.2
13063,Clayton,267234,127166,140068,13.1,13.7,65.8,0.2,5.2,0.0,169857,40938.0,934.0,354,25.1,37.8,23.5,21.8,26.5,9.7,18.5,78.3,13.5,2.3,1.4,2.2,2.3,30.0,114144,79.6,15.4,4.9,0.1,14.1
13065,Clinch,6791,3359,3432,4.2,66.2,26.4,0.8,0.4,0.0,4846,24015.0,6144.0,1723,35.0,44.6,30.0,12.5,19.2,15.1,23.2,85.0,8.0,0.1,0.9,3.6,2.4,20.4,2309,72.9,22.7,4.3,0.0,10.7
13067,Cobb,719133,348219,370914,12.6,54.4,25.7,0.2,4.9,0.0,480114,65873.0,1188.0,462,12.4,17.4,44.3,15.2,24.9,7.4,8.2,79.5,9.1,1.3,1.2,1.8,7.1,30.4,366793,83.8,10.2,5.9,0.1,8.0
13069,Coffee,43003,21980,21023,10.9,59.3,28.2,0.1,0.6,0.0,30596,33965.0,2469.0,1010,25.5,35.6,31.6,16.1,21.4,8.5,22.5,83.9,9.7,0.6,0.9,2.7,2.3,19.7,15358,78.3,13.8,7.6,0.3,8.3
13071,Colquitt,46024,22869,23155,18.1,57.3,23.0,0.3,0.2,0.0,29304,32409.0,1672.0,976,26.8,39.2,25.2,16.3,18.9,20.1,19.5,72.0,20.0,1.3,2.9,1.1,2.7,21.4,18354,78.5,16.5,5.0,0.1,8.3
13073,Columbia,136204,66418,69786,6.0,71.1,16.2,0.2,4.0,0.0,96740,71021.0,1914.0,847,9.2,11.5,42.9,14.6,24.6,8.6,9.2,87.0,9.2,0.1,0.7,0.7,2.3,25.0,60928,74.5,20.3,5.0,0.1,7.1
13075,Cook,17033,8200,8833,5.9,64.9,27.7,0.3,0.3,0.0,12092,35683.0,3270.0,1800,25.1,30.4,25.4,18.8,22.3,10.2,23.4,83.4,9.6,0.0,1.4,1.3,4.3,26.3,7043,74.9,17.5,7.6,0.0,6.6
13077,Coweta,133416,65194,68222,6.7,71.9,17.6,0.1,1.7,0.0,94187,62461.0,1834.0,797,13.2,19.3,34.0,16.3,24.2,10.0,15.4,82.0,11.0,0.7,0.2,1.5,4.6,30.5,62298,80.8,14.2,4.8,0.2,7.0
13079,Crawford,12539,6406,6133,0.5,73.5,22.9,0.3,0.9,0.0,9714,41825.0,2688.0,2067,17.2,22.6,29.2,16.6,20.8,14.5,18.9,82.2,13.1,1.2,0.9,0.7,1.8,28.3,4843,73.1,21.1,5.4,0.4,11.0
13081,Crisp,23314,11035,12279,3.3,51.0,43.2,0.1,1.2,0.1,17214,31615.0,3405.0,2060,32.8,46.9,29.9,19.6,25.5,12.0,13.0,83.8,10.0,0.0,0.4,2.2,3.5,18.7,8633,70.5,20.7,8.6,0.1,15.5
13083,Dade,16445,7997,8448,2.1,94.0,1.2,0.1,1.0,0.4,13161,46434.0,4152.0,1324,15.2,21.1,27.2,20.0,23.3,14.7,14.9,77.4,9.5,0.2,5.2,0.4,7.2,27.4,7848,77.1,10.4,12.2,0.3,6.1
13085,Dawson,22673,11244,11429,3.9,93.0,0.6,0.2,0.5,0.0,17363,56943.0,3447.0,2077,14.2,16.2,32.2,13.7,26.2,13.5,14.3,78.6,12.7,0.1,0.3,0.6,7.7,32.3,9787,80.6,11.7,7.4,0.3,8.5
13087,Decatur,27378,13359,14019,5.5,51.5,41.5,0.3,0.3,0.0,19978,31284.0,2925.0,1139,28.4,39.8,29.3,16.4,24.4,14.2,15.8,79.8,11.3,1.2,0.6,5.8,1.3,23.3,9892,71.7,21.3,7.0,0.0,6.5
13089,DeKalb,716331,341362,374969,9.1,29.7,53.0,0.2,5.7,0.0,482653,51376.0,634.0,395,19.3,30.1,42.7,16.8,24.0,5.7,10.7,72.2,10.9,8.1,1.8,1.5,5.5,31.4,344876,80.6,14.3,5.0,0.2,11.3
13091,Dodge,21180,11215,9965,3.5,65.1,28.5,0.0,0.6,0.0,16277,34271.0,2852.0,997,22.5,33.2,34.4,12.7,23.1,11.0,18.7,84.3,6.8,0.3,1.1,5.9,1.5,24.3,7871,60.0,31.7,8.3,0.1,9.8
