CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
31063,Nebraska,Frontier,2573,1306,1267,0.4,97.9,0.0,0.5,0.0,0.0,2021,49634.0,2380.0,25837,1982,12.6,19.5,34.9,14.2,23.3,18.2,9.4,72.2,10.6,0.3,7.1,0.7,9.0,18.6,1294,62.8,18.8,16.5,2.0,2.4
31065,Nebraska,Furnas,4887,2376,2511,3.3,94.8,0.1,0.5,0.2,0.0,3766,39934.0,2282.0,22769,1091,17.2,31.2,36.5,14.4,20.4,13.3,15.4,73.2,12.2,0.1,4.1,1.5,9.0,14.5,2323,67.6,16.7,15.1,0.6,3.4
31067,Nebraska,Gage,21818,10793,11025,2.0,95.3,0.4,0.2,0.4,0.2,16981,50010.0,2526.0,26207,1086,9.7,11.7,33.1,17.6,20.8,9.8,18.7,80.4,11.0,0.0,2.7,0.6,5.3,19.8,11077,73.8,15.9,10.0,0.3,4.3
31069,Nebraska,Garden,1823,891,932,0.8,96.7,0.2,0.0,1.1,0.0,1507,45845.0,4770.0,30790,5528,10.2,8.9,33.4,20.6,19.6,15.0,11.4,75.3,10.8,0.2,6.0,0.6,7.1,20.2,939,57.0,24.5,17.9,0.6,3.1
31071,Nebraska,Garfield,1933,952,981,1.2,97.3,0.6,0.0,0.0,0.0,1525,43179.0,4020.0,23612,2018,10.2,7.2,30.4,15.3,24.0,16.0,14.2,74.9,5.3,0.5,7.6,1.5,10.2,11.3,992,62.4,18.8,17.2,1.6,3.5
31073,Nebraska,Gosper,1976,947,1029,2.5,96.9,0.0,0.7,0.0,0.0,1528,54375.0,5435.0,27402,2587,5.7,9.3,27.4,16.4,25.8,13.2,17.2,78.4,8.6,0.0,5.7,2.4,4.9,17.8,1091,66.1,17.4,15.1,1.4,5.1
31075,Nebraska,Grant,769,392,377,5.3,94.7,0.0,0.0,0.0,0.0,606,44750.0,6041.0,21782,3052,13.3,14.6,40.2,12.4,15.6,20.6,11.2,64.8,10.4,0.0,11.1,2.2,11.6,25.7,418,67.2,12.2,20.6,0.0,3.5
31077,Nebraska,Greeley,2476,1236,1240,2.0,96.4,0.7,0.0,0.3,0.0,1862,42904.0,3035.0,23333,1795,10.0,12.9,30.9,15.3,23.2,19.4,11.3,73.1,9.0,1.0,5.5,0.5,10.9,21.7,1127,66.8,12.7,19.3,1.2,1.9
31079,Nebraska,Hall,60792,30430,30362,25.5,69.8,2.1,0.4,1.0,0.0,38830,49252.0,1619.0,23995,931,15.3,21.9,25.7,18.4,22.4,11.1,22.5,80.9,12.8,1.1,1.2,1.3,2.7,15.9,31168,82.6,12.2,5.2,0.1,6.0
31081,Nebraska,Hamilton,9100,4550,4550,2.9,95.6,0.5,0.1,0.2,0.0,6811,59311.0,3480.0,30424,1885,8.7,12.6,33.1,14.4,25.0,12.8,14.7,80.3,6.6,0.0,5.3,1.3,6.5,17.9,4723,78.0,11.3,10.4,0.3,2.5
31083,Nebraska,Harlan,3458,1821,1637,3.0,94.6,0.2,0.2,0.3,0.0,2725,46766.0,3637.0,26139,2677,13.2,26.7,31.2,15.8,22.5,16.1,14.4,73.6,14.0,0.3,4.0,0.7,7.4,18.4,1687,69.3,15.6,14.5,0.7,1.7
