CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
28043,Grenada,21591,10275,11316,0.1,55.5,43.5,0.0,0.5,0.0,16392,31779.0,2572.0,1933,22.3,34.8,25.4,15.6,23.9,8.9,26.3,84.1,11.0,1.5,0.7,1.9,0.8,19.8,8169,82.2,12.6,5.1,0.1,9.4
28045,Hancock,45627,22367,23260,3.6,85.1,9.0,0.0,1.0,0.0,34920,43355.0,4330.0,1125,21.6,27.2,28.8,19.0,24.0,16.7,11.4,85.2,10.0,0.2,1.2,0.8,2.5,29.4,18482,76.7,14.1,8.8,0.4,10.1
28047,Harrison,196268,97348,98920,5.4,65.3,23.0,0.4,3.0,0.0,143562,41722.0,997.0,510,20.8,31.6,27.9,23.8,25.0,12.2,11.2,81.3,10.0,1.0,4.4,1.2,2.1,21.9,82911,74.9,19.2,5.8,0.1,9.7
28049,Hinds,245874,115233,130641,1.6,26.6,70.1,0.1,0.8,0.0,180864,37324.0,1042.0,493,25.9,36.9,32.5,21.9,24.4,7.5,13.7,84.6,9.6,0.6,1.3,1.3,2.6,22.0,105504,70.9,23.3,5.8,0.1,10.3
28051,Holmes,18772,8945,9827,0.3,16.3,82.6,0.0,0.4,0.0,13631,20732.0,1507.0,955,43.4,60.9,23.2,20.4,18.1,11.9,26.3,80.1,14.8,1.2,1.3,1.5,1.1,27.4,5301,72.7,23.8,3.5,0.0,19.2
28053,Humphreys,8984,4278,4706,2.6,22.0,75.1,0.1,0.1,0.0,6469,23216.0,3908.0,1811,39.7,49.1,24.7,17.6,17.3,13.6,26.9,77.5,17.8,0.0,2.6,0.7,1.5,21.4,2678,74.3,18.9,6.6,0.2,26.8
28055,Issaquena,1291,845,446,0.5,34.3,65.1,0.0,0.0,0.0,1102,23491.0,4154.0,3011,40.3,63.7,19.0,23.9,19.0,13.1,24.9,89.2,3.3,0.3,3.9,1.0,2.3,24.9,305,77.7,15.4,6.9,0.0,11.6
28057,Itawamba,23451,11650,11801,1.5,91.0,6.5,0.0,0.2,0.0,18036,35004.0,2540.0,1797,18.8,26.6,26.8,12.2,19.3,13.2,28.5,85.8,10.7,0.4,0.3,0.5,2.2,24.5,9428,77.9,16.1,5.8,0.2,9.3
28059,Jackson,140676,69185,71491,5.4,68.6,21.5,0.3,2.3,0.0,103467,48406.0,1098.0,666,15.4,19.9,30.7,20.5,21.8,13.1,13.9,83.7,11.7,0.3,0.9,1.5,1.8,23.8,58824,78.0,16.7,5.2,0.1,9.1
28061,Jasper,16588,8058,8530,0.6,45.8,53.0,0.0,0.0,0.0,12695,31578.0,1595.0,1604,23.9,34.5,24.4,17.2,18.8,13.3,26.3,83.4,11.9,0.9,0.3,2.6,0.9,28.1,6257,80.1,17.4,2.5,0.0,7.9
28063,Jefferson,7586,3683,3903,0.1,13.8,85.9,0.0,0.1,0.0,5762,20743.0,3683.0,1631,48.7,63.2,23.5,20.4,20.0,13.8,22.3,88.5,6.3,0.5,2.2,1.7,0.7,21.7,1861,64.8,34.8,0.4,0.0,15.9
28065,Jefferson Davis,11941,5684,6257,0.1,38.4,61.2,0.0,0.0,0.0,9360,26279.0,2874.0,1392,34.3,47.9,21.9,19.8,21.4,12.0,25.0,83.2,12.8,0.6,0.3,2.3,0.8,34.1,4094,82.9,14.9,2.3,0.0,12.9
28067,Jones,68276,33051,35225,4.2,65.2,28.9,0.2,0.6,0.0,49352,37143.0,1988.0,944,22.7,35.8,29.7,17.4,20.0,12.8,20.1,89.2,6.5,0.3,1.0,1.6,1.4,21.8,26436,75.9,18.6,5.4,0.1,7.4
28069,Kemper,10211,5103,5108,2.4,34.6,58.9,3.8,0.1,0.0,7970,30056.0,4960.0,1291,30.5,47.3,20.1,22.1,16.6,18.4,22.8,80.0,13.1,0.0,1.9,0.9,4.1,29.3,3537,74.4,18.9,6.7,0.0,10.1
28071,Lafayette,51169,24919,26250,2.3,70.4,24.0,0.1,1.9,0.1,40874,44643.0,3328.0,1506,25.8,25.5,38.2,21.3,21.4,7.2,11.9,82.9,9.4,0.7,2.2,2.0,2.9,17.7,22584,67.2,27.4,5.4,0.0,8.4
28073,Lamar,58885,28624,30261,2.4,74.7,20.1,0.2,1.4,0.0,42851,52035.0,1843.0,1338,16.7,20.5,38.7,13.5,26.7,11.0,10.2,84.0,8.7,0.2,1.3,3.8,2.0,24.9,26952,75.4,19.0,5.6,0.1,8.5
28075,Lauderdale,79832,38764,41068,2.1,53.4,42.4,0.2,0.8,0.0,59924,38132.0,2679.0,1126,22.8,36.1,31.5,17.3,28.0,10.6,12.5,83.1,11.0,0.4,2.3,1.7,1.5,20.8,32747,79.5,16.5,3.7,0.2,9.6
28077,Lawrence,12586,6181,6405,0.6,65.8,32.2,0.1,0.1,0.0,9508,35634.0,3586.0,1500,22.0,32.4,27.3,15.0,19.4,20.8,17.5,83.7,8.8,0.7,1.6,1.8,3.4,37.8,4638,79.9,14.3,5.4,0.4,10.8
