CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
29205,Missouri,Shelby,6179,3066,3113,1.3,96.6,1.6,0.0,0.0,0.0,4694,39087.0,2816.0,20569,1078,18.4,30.7,27.1,16.1,20.9,16.9,18.9,78.7,9.2,0.4,3.4,0.6,7.8,20.9,2888,74.4,13.5,11.8,0.3,5.8
29207,Missouri,Stoddard,29837,14499,15338,1.6,95.8,1.5,0.1,0.0,0.0,23109,38203.0,2247.0,21797,991,15.7,19.1,27.4,15.8,23.0,13.0,20.8,84.4,9.9,0.5,1.2,1.4,2.6,22.0,12334,77.3,13.9,8.8,0.0,9.1
29209,Missouri,Stone,31375,15358,16017,2.0,95.4,0.1,0.5,0.0,0.0,25604,40510.0,2115.0,22473,1160,16.6,24.4,26.9,21.5,25.7,15.1,10.9,76.7,14.3,0.0,2.2,0.4,6.3,28.8,12009,79.0,9.3,11.4,0.3,10.8
29211,Missouri,Sullivan,6512,3301,3211,18.3,78.9,0.9,0.5,0.6,0.0,4636,40197.0,3024.0,19930,946,16.6,20.0,25.8,14.3,17.9,14.6,27.3,72.6,17.0,0.2,3.5,1.2,5.6,16.8,2794,76.2,12.2,11.0,0.7,6.0
29213,Missouri,Taney,53555,25998,27557,5.2,89.9,0.8,0.6,0.9,0.0,40695,38357.0,1583.0,20520,835,19.0,27.7,24.6,28.1,30.2,8.8,8.3,74.9,15.6,1.0,3.3,0.7,4.5,20.7,23414,82.8,8.4,8.8,0.1,9.0
29215,Missouri,Texas,25735,13296,12439,2.0,91.3,1.8,2.4,0.1,0.0,19611,35088.0,2370.0,17741,1072,21.7,29.5,23.1,21.3,24.3,13.9,17.4,81.6,13.2,0.1,1.9,0.8,2.4,26.2,9142,70.8,21.0,7.9,0.3,8.1
29217,Missouri,Vernon,20878,10093,10785,1.9,94.4,0.9,0.6,0.7,0.0,15567,40693.0,2062.0,20479,1200,18.8,30.5,30.0,20.5,22.4,13.0,14.1,78.2,10.9,0.3,3.8,2.0,4.9,18.6,9449,77.0,13.8,8.4,0.7,5.4
29219,Missouri,Warren,33043,16584,16459,3.1,92.2,2.2,0.2,0.5,0.2,24673,51133.0,3565.0,24033,1247,13.8,20.9,24.6,17.9,23.3,17.0,17.1,82.8,10.9,0.1,1.8,0.5,3.8,31.3,14863,85.0,9.2,5.5,0.3,8.9
29221,Missouri,Washington,25048,12920,12128,0.3,94.5,2.0,0.6,0.1,0.0,19173,35305.0,2162.0,17762,1457,21.2,34.1,20.0,23.8,17.7,18.1,20.4,82.2,12.8,0.5,0.8,1.2,2.4,35.5,9124,78.2,15.4,6.4,0.0,12.2
29223,Missouri,Wayne,13397,6676,6721,1.3,95.8,0.6,0.3,0.1,0.0,10543,33750.0,2295.0,18748,1900,22.5,32.3,25.0,21.6,20.3,16.3,16.8,79.9,13.9,0.6,1.7,0.7,3.2,25.5,4712,73.2,16.1,10.7,0.0,9.5
29225,Missouri,Webster,36690,18691,17999,1.9,94.7,1.3,0.4,0.3,0.1,26478,44451.0,2032.0,19956,957,18.9,28.3,26.6,17.1,22.5,14.0,19.9,80.2,13.6,0.4,2.2,1.4,2.2,28.7,14583,79.6,11.9,8.4,0.1,6.3
29227,Missouri,Worth,2082,1021,1061,1.4,96.2,0.0,0.0,0.0,0.0,1647,45952.0,4474.0,23815,2366,14.5,21.4,37.8,16.1,15.8,11.7,18.5,74.6,15.4,0.5,2.9,0.5,6.1,26.3,973,64.5,15.3,19.8,0.3,4.3
29229,Missouri,Wright,18449,9087,9362,1.7,95.4,0.8,0.2,0.5,0.0,13798,29778.0,2755.0,18481,2017,25.4,30.5,24.8,21.9,18.3,15.8,19.2,73.7,14.6,0.0,4.4,2.3,5.0,26.9,6583,72.9,14.3,12.2,0.6,9.4
29510,Missouri,St. Louis city,317850,153641,164209,3.7,43.1,47.5,0.2,2.8,0.0,241166,35599.0,758.0,23945,450,27.1,41.8,39.1,23.5,22.4,5.0,10.0,71.8,9.0,9.4,4.4,1.9,3.4,23.6,147194,83.6,12.3,3.9,0.1,12.4
