CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
55081,Monroe,45274,22883,22391,4.0,91.6,1.0,0.9,0.7,0.0,33167,50694.0,1587.0,15.1,23.9,28.0,18.3,21.5,10.4,21.8,81.4,9.0,0.3,2.8,2.8,3.7,20.1,20936,71.9,20.6,7.2,0.3,6.5
55083,Oconto,37476,19149,18327,1.6,95.5,0.2,1.0,0.4,0.0,29410,52765.0,1952.0,9.4,12.5,27.8,15.6,19.8,14.4,22.5,81.5,10.3,0.1,2.2,0.8,5.0,26.2,19075,81.0,12.0,6.6,0.3,5.5
55085,Oneida,35653,17968,17685,1.4,95.4,0.6,1.0,0.6,0.0,29232,46516.0,2423.0,10.4,14.2,30.9,18.9,24.9,10.3,15.0,82.5,8.2,0.4,2.4,1.2,5.3,19.9,16557,79.0,13.1,7.7,0.2,6.3
55087,Outagamie,180430,89937,90493,3.9,88.6,1.1,1.6,3.2,0.0,133039,58765.0,1311.0,8.9,11.7,33.0,14.7,24.9,8.8,18.6,84.9,6.9,0.7,2.3,1.7,3.5,19.5,96532,87.0,8.6,4.3,0.2,3.9
55089,Ozaukee,87273,42831,44442,2.6,92.6,1.4,0.3,2.1,0.0,66536,76433.0,1494.0,5.2,5.6,46.5,14.0,22.5,6.8,10.1,84.6,6.1,0.5,1.7,1.3,5.7,24.0,45522,85.5,8.5,5.7,0.2,4.5
55091,Pepin,7372,3717,3655,1.4,97.0,0.4,0.1,0.2,0.0,5684,49516.0,2600.0,13.1,20.3,31.8,15.1,21.1,13.8,18.2,75.6,8.6,0.1,5.4,1.8,8.4,25.1,3618,75.0,12.8,11.9,0.2,4.6
55093,Pierce,40799,20275,20524,1.8,94.9,0.5,0.3,1.1,0.0,31669,61611.0,2179.0,12.1,11.4,31.8,18.4,20.4,11.5,18.0,80.0,7.9,0.2,5.5,1.3,5.1,27.2,22567,78.2,15.0,6.4,0.4,3.6
55095,Polk,43572,21937,21635,1.7,95.5,0.4,0.9,0.5,0.0,33543,50714.0,1268.0,10.3,14.5,29.1,16.3,20.8,12.5,21.3,80.2,9.7,0.3,2.9,1.0,5.9,29.6,21085,79.2,12.1,8.2,0.5,6.8
55097,Portage,70432,35265,35167,2.9,92.0,0.6,0.4,2.7,0.0,55497,51613.0,1330.0,15.1,13.2,31.7,17.8,25.8,8.7,16.1,79.8,8.0,0.4,6.0,2.2,3.6,19.1,36371,80.2,14.5,5.1,0.2,7.2
55099,Price,13800,6959,6841,1.5,95.6,0.3,0.4,0.5,0.4,11292,43137.0,1394.0,13.7,19.0,28.4,17.6,17.1,11.1,25.8,78.5,10.5,0.0,4.7,1.6,4.7,18.6,6662,77.2,13.4,9.1,0.4,4.6
