CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
17061,Illinois,Greene,13502,6797,6705,1.1,97.1,1.0,0.1,0.1,0.0,10526,42565.0,2439.0,22105,1153,17.1,23.1,27.5,20.9,18.9,12.3,20.4,77.9,11.3,0.2,3.8,1.5,5.3,27.8,5944,76.3,13.0,10.2,0.5,9.4
17063,Illinois,Grundy,50277,25083,25194,9.0,87.6,1.4,0.1,0.7,0.0,36634,65887.0,3181.0,29622,971,9.1,10.5,28.9,17.6,24.0,12.7,16.7,87.3,7.0,0.8,0.8,0.9,3.2,28.0,23887,83.7,12.2,4.1,0.1,7.8
17065,Illinois,Hamilton,8322,4087,4235,0.2,99.1,0.5,0.1,0.0,0.0,6444,44159.0,8254.0,24110,1974,14.8,16.0,25.7,14.5,23.5,16.1,20.2,78.3,14.5,1.9,0.8,0.3,4.3,29.7,3618,78.9,11.6,9.3,0.1,4.5
17067,Illinois,Hancock,18738,9249,9489,1.3,96.8,0.6,0.1,0.4,0.0,14701,47699.0,2679.0,25085,1044,11.7,18.5,29.3,16.9,24.0,10.2,19.5,79.3,9.9,0.2,2.2,0.9,7.5,23.7,8595,75.8,13.8,10.2,0.2,6.8
17069,Illinois,Hardin,4228,2184,2044,1.8,96.0,0.8,0.1,0.7,0.0,3379,38838.0,4037.0,21415,2263,20.7,25.9,26.9,20.4,17.6,16.9,18.2,82.4,7.0,0.8,2.1,1.4,6.2,25.2,1493,75.4,18.4,5.7,0.5,18.1
17071,Illinois,Henderson,7042,3428,3614,1.4,96.6,0.1,0.5,0.6,0.0,5666,47672.0,4577.0,26603,2058,9.9,19.7,25.5,21.6,18.4,12.1,22.4,84.8,7.4,1.2,1.7,0.3,4.5,24.5,3350,75.8,15.5,7.7,1.0,7.0
17073,Illinois,Henry,49883,24752,25131,5.3,91.1,1.7,0.1,0.5,0.0,37816,53480.0,1445.0,27402,709,10.7,13.9,30.9,16.8,23.2,11.0,18.1,84.0,9.4,0.1,2.0,1.0,3.4,23.7,23544,79.6,13.7,6.6,0.1,5.8
17075,Illinois,Iroquois,29053,14192,14861,6.3,90.9,1.3,0.1,0.5,0.0,21974,47834.0,1978.0,25565,1110,16.6,26.9,28.5,16.2,22.5,13.5,19.3,79.8,9.1,0.2,2.7,2.3,5.8,23.9,13533,78.6,11.6,9.5,0.3,7.5
17077,Illinois,Jackson,59534,29883,29651,4.2,74.8,14.1,0.3,3.3,0.0,46464,33871.0,2317.0,21147,1003,30.5,32.3,38.0,20.6,25.0,7.2,9.3,77.8,8.6,1.0,6.8,2.2,3.6,18.8,25623,62.0,31.8,6.0,0.2,10.4
17079,Illinois,Jasper,9635,4805,4830,1.3,97.4,0.3,0.1,0.1,0.0,7371,54209.0,2617.0,25303,1371,9.2,10.0,29.2,14.1,25.0,13.0,18.7,79.7,9.7,0.1,4.4,0.4,5.7,23.7,4691,78.7,13.9,7.2,0.1,5.5
17081,Illinois,Jefferson,38578,19817,18761,2.3,86.2,7.9,0.1,1.1,0.0,29933,43247.0,2341.0,22975,885,17.0,26.2,26.6,19.8,23.5,9.2,20.8,82.6,8.9,0.4,2.3,2.1,3.8,19.8,16528,81.0,11.9,7.0,0.1,9.2
17083,Illinois,Jersey,22625,11058,11567,1.2,96.4,0.4,0.0,0.6,0.1,17534,53271.0,1829.0,25901,1291,7.3,8.2,31.5,18.3,25.9,9.7,14.7,84.8,7.3,0.1,3.3,0.6,3.8,29.4,10587,86.6,7.5,5.8,0.1,8.0
17085,Illinois,Jo Daviess,22397,11254,11143,3.1,94.9,0.3,0.2,0.4,0.0,17685,53221.0,1951.0,29362,1319,9.2,11.0,26.6,18.5,25.2,12.7,17.0,80.2,9.3,0.8,3.2,0.7,5.8,21.9,10991,81.2,10.4,8.1,0.3,5.6
