CensusId,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
51043,Clarke,14299,7031,7268,4.1,87.4,5.5,0.4,0.9,0.0,10916,71295.0,4893.0,11.1,17.0,43.6,16.7,19.8,10.8,9.2,81.9,8.1,0.2,3.7,0.5,5.6,34.3,6908,71.9,19.5,8.5,0.0,6.0
51045,Craig,5212,2502,2710,0.0,96.0,0.2,0.0,0.4,0.0,4041,44330.0,5528.0,11.8,15.3,24.9,12.3,24.8,17.3,20.7,78.5,18.2,0.0,0.4,1.7,1.3,37.4,2101,72.6,21.2,6.1,0.0,4.1
51047,Culpeper,48424,24398,24026,9.0,71.5,13.9,0.3,1.4,0.1,34159,66697.0,3512.0,9.3,10.7,35.9,16.4,24.0,12.7,11.0,81.8,9.1,1.2,1.8,1.0,5.1,38.7,22103,75.1,17.4,7.5,0.1,7.3
51049,Cumberland,9859,4940,4919,0.1,63.0,33.1,0.5,0.0,0.0,7749,39301.0,6122.0,20.5,38.0,28.7,20.0,20.7,12.2,18.5,78.1,16.5,0.2,0.0,1.2,4.0,38.4,4567,68.0,23.3,8.6,0.0,10.1
51051,Dickenson,15463,7848,7615,0.8,98.0,0.9,0.0,0.1,0.0,12150,33624.0,3355.0,21.4,32.4,27.1,22.1,22.3,17.7,10.8,86.0,9.4,0.1,2.3,0.5,1.8,30.3,5017,66.5,28.8,4.3,0.3,8.4
51053,Dinwiddie,28110,13947,14163,2.8,62.6,32.8,0.1,0.4,0.0,21845,51397.0,2129.0,14.8,19.1,27.2,20.3,21.5,13.7,17.3,87.1,7.0,0.3,1.1,1.1,3.5,28.9,12653,74.1,19.5,6.0,0.4,9.7
51057,Essex,11151,5158,5993,0.5,55.3,41.0,0.8,0.0,0.0,8851,42760.0,5157.0,13.9,19.7,22.5,23.9,26.4,11.4,15.7,79.1,8.5,0.2,4.2,4.3,3.7,32.6,5211,77.6,17.7,4.4,0.3,8.5
51059,Fairfax,1128722,558606,570116,16.1,52.6,9.1,0.1,18.3,0.1,712214,112552.0,1041.0,6.0,7.6,56.1,14.9,19.2,5.5,4.4,71.7,9.4,9.8,1.8,1.5,5.8,32.0,603966,72.9,21.5,5.4,0.1,4.9
51061,Fauquier,67463,33341,34122,7.0,81.1,7.4,0.1,1.2,0.0,49173,91609.0,3727.0,5.6,6.7,42.6,15.4,22.3,12.2,7.5,78.8,9.9,1.4,1.6,0.9,7.2,39.8,34515,73.0,20.0,6.7,0.3,5.0
51063,Floyd,15523,7788,7735,2.6,94.0,2.4,0.2,0.0,0.0,12219,48005.0,4456.0,10.0,6.9,29.7,13.9,22.3,15.7,18.4,77.4,12.1,0.0,1.4,2.0,7.2,31.9,7494,72.6,17.0,10.4,0.0,5.7
51065,Fluvanna,26014,11924,14090,3.2,78.7,14.4,0.0,0.7,0.0,19857,63938.0,3207.0,6.6,6.0,43.2,15.1,24.3,11.1,6.3,78.9,14.0,0.1,0.2,0.3,6.4,33.6,12076,71.2,20.6,8.1,0.1,5.2
51067,Franklin,56315,27611,28704,2.7,87.0,8.4,0.1,0.3,0.0,44356,46870.0,2784.0,14.9,24.6,31.5,13.5,25.1,12.8,17.1,78.7,11.3,0.5,3.1,1.2,5.2,29.8,25149,80.1,13.5,6.3,0.2,6.2
51069,Frederick,81340,40404,40936,7.2,85.2,4.4,0.2,1.4,0.1,59655,69098.0,3616.0,6.5,7.8,38.9,14.1,23.9,10.4,12.7,82.5,11.0,0.2,0.8,0.9,4.6,30.1,40973,77.2,17.8,5.0,0.1,5.2
51071,Giles,16907,8287,8620,1.2,95.4,1.6,0.6,0.7,0.1,13321,46390.0,1866.0,11.3,8.2,24.8,17.8,19.7,12.9,24.8,77.9,13.6,0.1,1.7,1.7,4.9,25.3,7510,74.4,19.6,6.0,0.1,4.8
51073,Gloucester,37001,18283,18718,3.0,85.3,8.1,0.2,0.5,0.0,29097,61121.0,4014.0,7.4,8.4,28.6,19.8,24.8,13.6,13.2,83.6,9.9,0.2,0.5,2.2,3.7,32.6,17612,75.4,18.2,6.1,0.3,4.7
51075,Goochland,21721,10736,10985,2.3,77.3,17.7,0.2,1.0,0.0,17267,79330.0,5125.0,5.7,7.6,46.6,14.9,22.4,8.8,7.4,84.6,7.7,0.4,0.4,1.1,5.7,30.4,10325,77.5,15.4,6.9,0.3,5.0
51077,Grayson,15573,7675,7898,2.9,92.4,2.7,0.2,0.1,0.0,12604,29942.0,1952.0,21.4,36.3,23.1,19.4,21.7,9.4,26.4,81.9,12.5,1.1,2.3,0.3,1.9,28.5,6262,77.6,16.4,5.8,0.2,9.0
51079,Greene,18938,9237,9701,4.9,84.8,6.5,0.0,1.2,0.2,13856,61550.0,5109.0,9.9,9.8,37.4,20.2,24.0,11.0,7.4,83.2,11.2,0.5,0.8,1.4,2.9,29.3,8932,71.2,21.5,7.2,0.1,7.4
51081,Greensville,11760,7303,4457,3.8,37.5,57.3,0.2,0.2,0.0,9635,38012.0,3342.0,19.7,27.8,22.8,24.5,26.4,6.1,20.1,84.9,9.3,1.2,1.0,2.2,1.4,22.6,3365,74.7,21.5,3.9,0.0,6.4
51083,Halifax,35506,16904,18602,1.9,59.9,36.7,0.1,0.6,0.0,27800,35240.0,2552.0,19.2,25.5,26.6,20.8,22.6,10.5,19.4,83.1,8.2,0.4,1.2,4.1,2.9,24.4,14234,73.5,18.9,7.3,0.3,7.5
51085,Hanover,101340,49687,51653,2.5,84.7,9.2,0.1,1.5,0.0,76353,78645.0,2618.0,6.0,7.9,43.1,14.1,25.8,9.6,7.4,83.9,6.5,0.4,1.6,1.5,6.2,26.0,52677,78.6,16.9,4.5,0.0,4.4
51087,Henrico,318864,150466,168398,5.3,55.4,29.2,0.3,7.3,0.1,225746,61934.0,954.0,10.7,16.2,43.4,16.4,26.2,5.9,8.1,83.4,9.2,1.1,0.9,0.9,4.5,21.4,164877,80.2,15.8,3.9,0.1,6.7
51089,Henry,52580,25278,27302,5.2,70.6,22.1,0.0,0.5,0.0,40967,35293.0,1337.0,18.3,30.9,25.0,16.5,26.7,9.4,22.4,87.8,8.9,0.3,0.2,0.6,2.2,23.9,21466,81.7,13.8,4.3,0.1,10.0
51091,Highland,2244,1003,1241,0.0,99.5,0.0,0.4,0.0,0.0,1920,43914.0,5532.0,12.6,21.5,28.7,12.5,28.7,26.0,4.0,72.1,8.5,0.0,13.4,1.0,5.0,21.3,1006,61.8,21.3,16.9,0.0,1.1
51093,Isle of Wight,35740,17503,18237,2.5,70.7,22.8,0.1,0.9,0.0,27579,65741.0,3250.0,11.7,19.7,36.2,14.5,22.7,13.4,13.2,87.5,8.8,0.2,0.5,0.2,2.8,28.5,17246,74.4,19.9,5.5,0.2,8.3
51095,James City,70673,34241,36432,5.2,76.5,13.4,0.3,2.9,0.0,54244,75710.0,2922.0,8.1,10.5,45.1,18.2,23.3,7.4,6.0,83.0,7.7,0.9,1.0,1.6,5.7,24.8,31685,72.0,22.8,5.0,0.2,5.1
51097,King and Queen,7106,3666,3440,3.3,65.8,26.5,0.8,0.2,0.0,5585,48292.0,3864.0,13.4,31.7,26.7,18.6,19.3,20.6,14.7,78.8,9.8,0.3,0.0,3.2,7.9,36.0,3335,76.6,16.2,7.3,0.0,5.5
51099,King George,24933,12506,12427,4.2,74.0,17.5,0.1,1.3,0.1,18204,81688.0,2511.0,5.5,7.1,41.5,16.3,22.9,10.9,8.4,83.5,9.8,1.2,0.8,1.5,3.2,35.8,12096,62.3,33.9,3.7,0.1,7.4
