CensusId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
46023,South Dakota,Charles Mix,9239,4598,4641,2.5,63.3,0.0,30.9,0.2,0.1,6509,43109.0,2451.0,20814,1046,22.1,29.8,33.5,22.7,18.9,13.8,11.0,75.8,8.7,0.6,3.9,1.6,9.4,10.8,3894,63.9,23.3,12.3,0.5,5.1
46025,South Dakota,Clark,3625,1846,1779,2.5,93.8,0.8,1.0,0.8,0.0,2697,49600.0,3039.0,25250,1358,15.9,24.3,38.9,14.7,18.2,16.8,11.4,63.6,9.9,0.0,9.4,1.2,15.8,17.6,1826,66.9,12.8,18.7,1.5,2.8
46027,South Dakota,Clay,14011,7009,7002,2.5,88.8,1.5,2.9,2.1,0.0,11273,36608.0,3292.0,21121,1292,27.6,21.0,39.6,17.7,24.6,8.9,9.1,68.6,8.5,0.4,12.5,4.0,5.9,15.0,7510,66.2,27.8,6.0,0.1,6.8
46029,South Dakota,Codington,27750,13969,13781,1.9,93.5,0.4,2.5,0.2,0.0,20871,48912.0,1934.0,26767,1673,10.3,9.1,25.4,17.6,25.9,11.4,19.7,82.7,9.5,0.2,1.7,1.1,4.8,14.3,15575,82.2,11.7,6.0,0.1,2.9
46031,South Dakota,Corson,4149,2123,2026,0.6,30.9,0.3,66.8,0.3,0.0,2706,31676.0,2633.0,13848,1254,45.6,56.9,43.0,14.9,18.7,15.8,7.6,63.0,5.9,1.5,8.9,1.5,19.0,19.7,1240,36.1,40.8,21.5,1.5,29.4
46033,South Dakota,Custer,8394,4195,4199,2.9,91.1,0.3,4.1,0.3,0.0,6848,52218.0,4269.0,29934,2493,10.5,13.4,38.0,17.8,20.9,14.5,8.8,71.1,11.9,0.8,5.4,1.7,9.0,28.6,3823,60.4,25.4,13.4,0.7,5.2
46035,South Dakota,Davison,19787,9961,9826,2.2,92.4,0.5,3.2,0.1,0.0,14944,49991.0,3149.0,25881,1362,12.6,18.3,35.3,19.6,20.4,11.5,13.1,82.1,8.3,0.3,4.2,0.9,4.3,13.8,10359,79.9,12.7,7.2,0.3,3.3
46037,South Dakota,Day,5618,2832,2786,1.9,87.0,0.0,9.1,0.5,0.0,4368,39216.0,3496.0,25844,2188,22.1,37.7,35.7,19.4,18.1,11.6,15.2,71.3,8.4,0.4,5.5,1.4,13.0,19.7,2652,68.4,14.4,16.5,0.7,3.9
46039,South Dakota,Deuel,4341,2251,2090,3.0,96.0,0.7,0.0,0.0,0.0,3295,53152.0,4607.0,30511,3205,7.7,7.3,35.2,12.3,20.1,15.2,17.1,74.3,11.2,0.0,1.7,0.5,12.2,18.1,2317,71.8,11.9,16.3,0.0,3.1
46041,South Dakota,Dewey,5579,2718,2861,0.9,21.7,0.0,75.6,0.0,0.0,3644,37206.0,2865.0,16216,1229,27.8,33.7,42.4,20.1,17.4,13.7,6.5,73.1,3.1,1.9,5.2,1.6,15.2,16.3,1900,34.9,49.2,14.7,1.2,24.6
46043,South Dakota,Douglas,2973,1463,1510,0.9,95.1,0.0,2.8,0.0,0.0,2298,52500.0,3625.0,29235,2424,8.6,11.2,34.5,20.7,19.8,12.5,12.5,73.3,5.7,0.5,5.2,0.8,14.5,14.4,1538,68.5,12.8,18.4,0.3,0.4
